TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,DAYS_BIRTH,YEARS_EMPLOYED
0,Cash loans,M,Y,Y,1,135000,993082.5,39514.5,-15416,3
0,Cash loans,F,N,Y,0,,835605,24561,-22753,-1000
0,Cash loans,F,,N,0,180000,927252,26703,-18750,0
0,Cash loans,F,Y,Y,0,,765000,30339,-14750,9
0,Cash loans,F,N,Y,0,90000,299772,17338.5,-20010,6
0,Revolving loans,M,Y,Y,1,135000,180000,9000,-12377,9
0,Revolving loans,M,Y,Y,0,270000,180000,9000,-18528,2
0,Cash loans,M,N,Y,1,126000,1256400,44644.5,-14481,14
0,Cash loans,F,Y,N,1,,761067,60259.5,-11981,6
0,Cash loans,M,Y,Y,1,,331632,35847,-10848,7
0,Cash loans,F,,Y,0,90000,1212426,35451,-20782,5
0,Revolving loans,F,Y,Y,0,315000,675000,33750,-17859,6
0,Cash loans,F,N,N,1,189000,270000,29079,-14287,6
0,Cash loans,M,,N,0,90000,302206.5,15952.5,-13102,13
0,Cash loans,F,N,Y,0,202500,1312110,52168.5,-21145,-1000
0,Cash loans,M,Y,Y,0,,270045,29083.5,-19495,15
0,Cash loans,M,Y,N,3,,261000,7015.5,-14239,11
1,Cash loans,M,Y,Y,0,,953460,64107,-10199,5
0,Cash loans,M,Y,Y,0,247500,313438.5,17631,-20926,8
0,Cash loans,M,Y,Y,0,195750,1312110,55723.5,-22479,-1000
0,Cash loans,F,Y,N,0,180000,1319269.5,34929,-9806,0
0,Cash loans,M,,Y,0,,592560,35937,-10235,4
0,Cash loans,M,Y,N,1,108000,360000,26325,-12448,8
0,Cash loans,F,N,NO,0,135000,1125000,47794.5,-22131,-1000
0,Revolving loans,F,Y,Y,2,67500,202500,10125,-13648,18
0,Revolving loans,F,N,Y,0,94500,180000,9000,-8748,1
0,Cash loans,F,Y,Y,3,202500,1354500,56029.5,-18200,5
0,Cash loans,F,N,N,0,81000,808650,23643,-15791,6
0,Cash loans,F,N,N,0,166500,298512,30717,-20721,3
0,Cash loans,F,Y,N,0,,301500,17437.5,-15380,0
0,Cash loans,M,N,Y,0,157500,826110,44946,-17925,10
0,Cash loans,M,,Y,1,202500,152820,16213.5,-12332,3
0,Cash loans,F,,Y,1,247500,1350000,53541,-11074,3
0,Cash loans,M,Y,Y,1,247500,1087474.5,46206,-11667,13
0,Cash loans,F,N,Y,0,,544491,15732,-22455,-1000
1,Cash loans,M,Y,N,0,94500,534141,25978.5,-11907,9
0,Cash loans,F,N,Y,0,126000,275040,10008,-18795,4
0,Cash loans,F,N,Y,1,360000,1259626.5,53500.5,-14415,8
0,Cash loans,F,N,Y,0,70209,431280,23526,-21851,-1000
0,Revolving loans,F,N,Y,0,46980,135000,6750,-17816,2
0,Cash loans,F,,Y,0,112500,315000,18211.5,-16265,3
0,Cash loans,M,Y,N,1,247500,640080,31261.5,-12564,1
0,Cash loans,F,N,N,0,157500,170640,9922.5,-20003,2
0,Cash loans,F,N,Y,0,225000,1237500,36180,-17392,6
0,Cash loans,F,N,Y,0,364500,1223010,51948,-20589,-1000
0,Cash loans,F,N,N,0,180000,254700,25321.5,-13620,3
0,Cash loans,M,N,Y,0,,454500,16321.5,-16874,4
0,Cash loans,F,Y,Y,0,135000,518562,19345.5,-23627,-1000
0,Cash loans,F,N,Y,0,67500,269550,16416,-13395,6
0,Cash loans,F,N,Y,0,112500,568057.5,24196.5,-17153,2
0,Cash loans,F,N,Y,0,,270126,13792.5,-21224,-1000
0,Revolving loans,F,Y,Y,1,,135000,6750,-14772,1
0,Cash loans,M,Y,Y,0,112500,66222,7258.5,-22243,-1000
0,Revolving loans,F,N,Y,0,103500,315000,15750,-18679,0
1,Cash loans,F,N,Y,1,135000,819000,27198,-13783,17
0,Cash loans,M,Y,Y,0,675000,450000,29299.5,-10533,6
1,Cash loans,F,,N,1,135000,1078200,34911,-18448,6
0,Cash loans,M,N,N,0,180000,450000,22018.5,-14519,8
0,Cash loans,M,Y,Y,0,81000,1078200,38331,-20299,14
0,Cash loans,F,Y,Y,1,157500,93829.5,11263.5,-12719,0
0,Revolving loans,F,,Y,0,117000,270000,13500,-16638,27
0,Revolving loans,F,,N,0,112500,540000,27000,-19941,-1000
0,Cash loans,F,N,N,0,63000,286704,12757.5,-21428,-1000
0,Cash loans,F,Y,Y,1,180000,1078200,31653,-17541,2
0,Cash loans,F,N,Y,0,270000,1007352,36310.5,-20489,0
0,Cash loans,F,N,N,0,,808650,23773.5,-23140,-1000
0,Cash loans,F,N,Y,0,126000,781920,25969.5,-18867,4
0,Cash loans,M,,N,0,135000,990000,41944.5,-23547,-1000
0,Cash loans,F,N,Y,1,,510853.5,30870,-8416,0
0,Cash loans,F,N,Y,0,112500,542133,17748,-20213,-1000
1,Cash loans,M,N,Y,0,315000,592560,31153.5,-17264,4
0,Revolving loans,F,Y,Y,1,135000,270000,13500,-11454,7
0,Cash loans,F,,N,0,45000,144486,6250.5,-19396,19
0,Cash loans,F,,Y,0,162000,446931,25785,-13971,10
0,Cash loans,F,,Y,0,157500,747000,23584.5,-8856,1
0,Cash loans,F,N,Y,0,,878733,25821,-16522,8
0,Cash loans,M,,Y,0,292500,1314117,38551.5,-12501,10
0,Cash loans,F,,Y,0,225000,939159,72810,-19412,12
1,Revolving loans,F,N,N,1,,180000,9000,-10300,1
0,Cash loans,M,Y,Y,0,85500,286704,14769,-23367,-1000
0,Cash loans,M,Y,N,0,157500,927877.5,51939,-17730,1
0,Cash loans,M,N,N,0,112500,401386.5,18729,-17797,0
0,Cash loans,M,Y,Y,0,112500,450000,23562,-20603,-1000
0,Cash loans,M,Y,Y,1,,454500,27936,-14287,3
0,Cash loans,F,Y,N,0,90000,450000,24412.5,-13846,6
0,Cash loans,F,N,Y,2,,1339146,39285,-11267,3
1,Cash loans,M,N,N,0,135000,117162,12748.5,-9108,3
0,Cash loans,F,N,Y,2,112500,232344,12735,-15282,4
0,Cash loans,F,N,Y,0,157500,781920,28215,-16911,6
0,Cash loans,M,,N,0,225000,1006920,51543,-20791,0
0,Cash loans,M,N,N,0,,1125000,33025.5,-14253,3
0,Cash loans,F,,Y,0,171000,526500,23319,-13169,8
0,Cash loans,F,N,Y,0,135000,225000,22050,-21918,-1000
0,Revolving loans,M,Y,Y,0,360000,1237500,61875,-23399,-1000
0,Cash loans,F,,Y,0,,269982,28480.5,-17326,5
0,Revolving loans,F,N,Y,0,135000,337500,16875,-19979,9
0,Cash loans,M,N,Y,0,157500,790830,62613,-18616,9
0,Cash loans,F,,Y,0,135000,118602,9639,-10325,4
0,Cash loans,F,N,N,0,247500,747000,38268,-22346,-1000
0,Cash loans,F,N,N,2,157500,454500,21865.5,-14774,6
0,Cash loans,F,N,N,0,,98910,7654.5,-15190,17
0,Cash loans,F,N,Y,1,135000,148365,12024,-15172,5
0,Revolving loans,F,,Y,2,90000,247500,12375,-12458,1
0,Cash loans,M,N,N,0,90000,136260,10894.5,-15108,0
0,Cash loans,F,N,N,0,,673875,19831.5,-16683,4
0,Cash loans,M,N,N,1,,206271,24480,-10903,5
0,Cash loans,F,,N,0,60750,225000,11488.5,-21759,-1000
1,Cash loans,F,Y,N,1,,1024740,55588.5,-12107,7
0,Cash loans,M,Y,Y,2,,601470,30708,-10233,7
0,Cash loans,F,,N,0,,622188,26284.5,-10870,7
0,Cash loans,M,Y,N,0,112500,225000,12334.5,-19204,-1000
0,Cash loans,M,N,Y,0,112500,900000,26316,-18880,11
0,Cash loans,M,Y,N,1,,835380,40320,-16954,13
0,Cash loans,F,N,Y,0,135000,276277.5,21825,-15641,22
0,Cash loans,F,,Y,1,202500,1078200,38331,-12614,3
0,Cash loans,F,N,Y,0,90000,152820,8901,-18260,25
0,Cash loans,F,N,Y,1,225000,1305909,41134.5,-12362,9
0,Cash loans,M,Y,N,0,405000,900000,29034,-11584,7
0,Cash loans,F,N,N,0,144000,1506816,47313,-20627,31
0,Cash loans,F,,Y,0,58500,540000,15606,-20452,-1000
0,Revolving loans,F,N,Y,0,112500,337500,16875,-15839,6
0,Cash loans,M,N,N,0,112500,547344,18216,-23414,-1000
0,Revolving loans,M,Y,Y,0,135000,157500,7875,-13910,1
0,Cash loans,F,N,Y,0,,276277.5,11835,-19743,15
0,Cash loans,F,Y,N,0,270000,284400,10719,-12636,8
0,Cash loans,F,Y,Y,2,202500,1493086.5,47011.5,-12642,9
0,Cash loans,F,N,Y,0,103500,129519,12744,-24997,-1000
0,Cash loans,M,,Y,0,360000,1147500,33682.5,-14452,4
0,Cash loans,F,N,N,0,,284400,18643.5,-24113,-1000
0,Cash loans,F,N,Y,0,,983299.5,41791.5,-21376,-1000
0,Cash loans,F,,Y,0,180000,540000,19525.5,-19664,4
0,Cash loans,M,Y,Y,1,,562500,37719,-9072,5
0,Cash loans,F,N,Y,1,247500,808650,23773.5,-13918,19
0,Cash loans,M,N,N,0,67500,152820,15241.5,-16159,0
0,Cash loans,F,,N,0,,143910,14220,-16590,3
0,Cash loans,F,N,Y,0,90000,654498,24385.5,-18997,3
0,Cash loans,F,N,Y,0,135000,126000,15678,-15519,7
0,Cash loans,F,N,Y,2,,343377,16137,-15764,7
0,Revolving loans,F,N,N,0,,180000,9000,-10815,3
0,Cash loans,F,N,Y,0,81000,269550,20281.5,-16150,3
0,Cash loans,F,,Y,0,202500,787500,33363,-16552,5
0,Cash loans,F,N,N,1,112500,225000,11074.5,-12109,1
0,Cash loans,F,N,Y,0,157500,240660,8775,-23238,-1000
0,Cash loans,F,Y,Y,0,184500,247275,19953,-10995,4
0,Cash loans,F,Y,N,0,135000,900000,26446.5,-18874,33
0,Cash loans,F,N,Y,0,135000,1288350,37053,-20498,3
0,Cash loans,F,N,N,0,225000,1575000,62464.5,-16059,4
0,Cash loans,M,,Y,0,180000,298512,17136,-13277,1
0,Cash loans,M,N,N,1,157500,253737,25227,-16601,15
1,Cash loans,M,,Y,1,,161730,13095,-12568,2
0,Cash loans,M,N,Y,1,180000,913500,26838,-16490,-1000
0,Cash loans,F,,Y,0,135000,163008,8568,-21590,3
0,Cash loans,M,N,N,1,90000,254700,14620.5,-12374,2
0,Cash loans,M,,N,0,54000,126000,9090,-24024,-1000
0,Cash loans,F,N,Y,0,76500,95940,9342,-23676,-1000
0,Cash loans,M,N,Y,0,112500,173092.5,14935.5,-8762,4
0,Cash loans,F,N,Y,0,90000,157500,16839,-14771,6
0,Cash loans,F,N,Y,0,58500,247275,17338.5,-24936,-1000
0,Cash loans,M,N,Y,2,,298512,29655,-14011,3
0,Cash loans,M,Y,Y,1,135000,331834.5,20182.5,-14698,2
0,Cash loans,F,N,Y,0,157500,860634,25164,-22242,-1000
0,Cash loans,F,,N,0,135000,760225.5,32337,-13458,13
0,Cash loans,F,N,Y,0,,314100,13437,-23901,-1000
0,Cash loans,M,Y,Y,2,121500,225000,16434,-10991,1
0,Cash loans,F,N,Y,0,,270000,13914,-18816,31
0,Cash loans,F,N,N,0,135000,450000,11871,-21383,-1000
0,Cash loans,M,Y,Y,0,135000,391090.5,16699.5,-22139,2
0,Cash loans,F,,Y,0,90000,614475,23292,-20973,-1000
0,Cash loans,F,N,Y,0,180000,781920,47965.5,-17411,4
1,Cash loans,F,N,Y,3,90000,229230,18238.5,-13404,2
1,Cash loans,F,N,Y,0,,544068,20641.5,-21450,-1000
1,Cash loans,F,N,N,1,58500,113760,5431.5,-17238,4
0,Cash loans,F,N,N,1,,1506816,45814.5,-11658,2
0,Cash loans,M,N,Y,0,112500,284400,20740.5,-10936,8
0,Cash loans,M,N,Y,0,,1436850,42142.5,-14657,0
0,Revolving loans,M,Y,Y,0,90000,270000,13500,-15104,0
0,Cash loans,M,Y,Y,0,,1249740,66712.5,-15411,2
0,Cash loans,M,N,N,0,112500,313438.5,22711.5,-10845,2
0,Revolving loans,F,Y,Y,1,121500,180000,9000,-11799,6
0,Cash loans,F,N,Y,1,400500,949500,27891,-19918,1
0,Cash loans,M,,Y,0,270000,729792,29430,-18954,1
0,Cash loans,M,Y,Y,0,,1303812,38250,-11496,5
0,Cash loans,F,N,Y,0,202500,657702,19359,-21228,-1000
0,Cash loans,F,N,N,0,112500,495985.5,17946,-21202,-1000
0,Cash loans,F,N,Y,0,90000,450000,16965,-22759,-1000
0,Cash loans,F,,Y,0,,225000,22383,-24891,-1000
0,Cash loans,M,,N,2,315000,906615,29592,-12326,4
0,Cash loans,M,N,Y,0,,545040,26640,-11235,5
0,Cash loans,F,,N,0,,219042,24844.5,-20711,-1000
0,Cash loans,F,Y,Y,0,135000,360000,17509.5,-15360,3
0,Cash loans,M,Y,N,0,154800,1142725.5,60880.5,-21448,1
0,Cash loans,F,N,N,1,135000,1258650,52074,-13947,8
0,Cash loans,F,N,Y,1,,454500,19237.5,-17147,1
0,Cash loans,F,N,N,1,202500,808650,22365,-13631,4
0,Revolving loans,F,N,N,0,90000,135000,6750,-8827,2
0,Cash loans,F,N,Y,0,216000,850500,24997.5,-18873,33
0,Cash loans,F,,N,1,81000,755190,30078,-19866,4
0,Cash loans,M,Y,N,0,67500,512064,23868,-20332,16
0,Cash loans,F,,Y,0,157500,1779030,47061,-14647,10
0,Cash loans,F,Y,Y,2,94500,112500,7645.5,-10056,0
0,Cash loans,F,,Y,1,,131922,7285.5,-14966,19
0,Cash loans,F,N,Y,0,67500,325908,13936.5,-20359,-1000
0,Revolving loans,F,Y,N,0,,900000,45000,-9844,3
0,Cash loans,F,,N,0,112500,781920,23836.5,-21492,-1000
0,Cash loans,M,N,Y,1,,1130760,33192,-11512,9
0,Cash loans,F,N,Y,0,49500,188685,8311.5,-20367,-1000
0,Revolving loans,F,N,N,0,,270000,13500,-9736,5
0,Revolving loans,M,Y,Y,0,112500,135000,6750,-16708,0
0,Cash loans,F,N,N,0,,152820,7893,-22847,-1000
0,Cash loans,F,N,Y,0,157500,675000,28728,-23318,-1000
0,Cash loans,M,,Y,0,,225000,11619,-16616,6
0,Cash loans,F,Y,N,0,,450000,46242,-15913,7
0,Revolving loans,F,Y,Y,2,135000,225000,11250,-13188,5
0,Cash loans,F,N,N,0,,1024740,55588.5,-13192,0
0,Cash loans,F,,N,0,198000,545040,19705.5,-12197,7
0,Cash loans,F,N,Y,1,54000,270000,14778,-13227,4
0,Cash loans,F,,N,0,,1546020,45202.5,-10291,4
0,Cash loans,M,Y,Y,1,315000,971280,94752,-11977,3
0,Cash loans,F,N,Y,0,247500,1107900,35869.5,-16277,6
0,Cash loans,M,Y,N,0,180000,122256,13293,-12700,2
0,Cash loans,F,,N,0,,808650,23643,-21650,-1000
0,Revolving loans,F,Y,Y,0,225000,270000,13500,-8981,2
0,Cash loans,F,N,Y,0,112500,457312.5,28107,-21785,-1000
0,Revolving loans,M,Y,N,0,90000,180000,9000,-12487,8
0,Cash loans,F,N,N,0,121500,315000,12006,-20271,-1000
0,Cash loans,F,,Y,0,76500,254700,14751,-23828,-1000
0,Cash loans,F,Y,Y,1,72000,387000,14737.5,-17556,0
0,Cash loans,F,N,Y,0,126000,552555,18391.5,-20475,10
0,Cash loans,M,N,Y,0,45000,97038,5085,-20455,-1000
0,Cash loans,F,,N,0,67500,248760,26919,-16990,1
0,Revolving loans,M,Y,Y,2,,270000,13500,-11979,5
0,Cash loans,F,N,Y,0,157500,1971072,59890.5,-18812,1
0,Cash loans,M,,Y,0,121500,630000,30307.5,-13139,10
0,Cash loans,F,,Y,1,202500,280170,30303,-17860,4
0,Cash loans,M,N,Y,0,54000,135000,10822.5,-24866,-1000
0,Cash loans,M,,Y,2,247500,1078200,31653,-17594,1
0,Cash loans,M,,Y,0,225000,1546020,42642,-19696,0
0,Revolving loans,F,N,N,0,,202500,10125,-20270,1
0,Cash loans,F,N,N,0,261000,1467612,54517.5,-20232,28
0,Cash loans,F,N,Y,0,65250,315000,17716.5,-17699,1
0,Cash loans,M,Y,Y,1,270000,454500,47857.5,-13708,0
0,Revolving loans,F,N,Y,0,90000,135000,6750,-23529,-1000
0,Cash loans,F,N,Y,0,202500,442062,21397.5,-23232,-1000
0,Revolving loans,M,N,Y,0,157500,270000,13500,-11384,5
0,Cash loans,F,N,Y,0,112500,254700,14620.5,-13545,3
0,Cash loans,F,,Y,0,,594000,17496,-14329,15
0,Cash loans,F,N,N,0,157500,781920,34573.5,-22436,0
0,Cash loans,M,N,Y,2,168750,1206954,35419.5,-13154,1
0,Cash loans,F,N,N,0,121500,1125000,33025.5,-10196,6
0,Cash loans,M,Y,Y,0,,254700,26226,-24356,-1000
0,Cash loans,F,N,Y,0,270000,2250000,59355,-20291,-1000
0,Cash loans,F,,Y,1,180000,1045854,30708,-10330,1
0,Cash loans,F,N,Y,2,135000,733315.5,42876,-12791,4
0,Cash loans,F,N,Y,0,162000,657000,35770.5,-17575,2
0,Cash loans,M,,N,1,112500,314100,16573.5,-10698,2
0,Cash loans,F,N,Y,0,157500,533304,29061,-14055,5
0,Cash loans,F,N,Y,2,,547344,19791,-15915,2
0,Cash loans,F,N,Y,0,89100,544491,16047,-14915,22
0,Cash loans,F,N,Y,0,,414792,21307.5,-15950,2
1,Cash loans,F,N,Y,0,,545040,25537.5,-10655,3
0,Revolving loans,M,Y,Y,0,90000,180000,9000,-14511,5
0,Cash loans,F,N,Y,0,207000,307557,13675.5,-23332,-1000
0,Revolving loans,M,,Y,0,441000,855000,42750,-16707,3
0,Cash loans,M,Y,Y,2,202500,835380,40189.5,-10025,9
0,Cash loans,F,,N,0,157500,398016,22846.5,-20932,-1000
0,Cash loans,F,N,Y,0,144000,518562,34924.5,-21327,9
0,Cash loans,F,,Y,0,,270000,13117.5,-23535,-1000
0,Cash loans,F,N,Y,0,,1058148,42093,-20596,3
0,Cash loans,F,N,Y,0,,760225.5,30280.5,-12982,5
0,Cash loans,F,,Y,0,,791815.5,28570.5,-10280,6
0,Revolving loans,M,Y,Y,0,,180000,9000,-13744,10
0,Cash loans,F,N,N,0,165600,515700,14310,-9354,0
1,Cash loans,M,N,Y,1,,204768,13815,-13942,4
0,Cash loans,F,N,Y,0,67500,450000,27531,-23551,-1000
0,Cash loans,F,Y,N,1,135000,1270746,41994,-11990,10
0,Cash loans,M,N,N,0,135000,182016,11772,-16522,3
0,Cash loans,F,N,N,0,,1288350,37669.5,-11726,4
1,Cash loans,M,N,Y,1,585000,1240614,41130,-15939,14
0,Revolving loans,M,,Y,0,,180000,9000,-13830,0
0,Cash loans,F,N,N,1,90000,161730,9900,-9920,0
1,Revolving loans,M,N,Y,0,315000,337500,16875,-11077,2
1,Cash loans,F,N,Y,0,112500,239850,25447.5,-24853,-1000
1,Cash loans,F,Y,Y,2,157500,1125000,44748,-10575,3
0,Cash loans,F,,N,2,225000,512064,19431,-16918,10
1,Cash loans,F,,N,1,,1206954,31968,-9418,2
1,Cash loans,M,Y,Y,1,121500,270000,18396,-11795,8
0,Revolving loans,F,Y,Y,0,675000,2250000,225000,-16004,2
0,Cash loans,M,Y,Y,0,225000,254700,27153,-12704,2
0,Cash loans,F,N,N,0,,454500,18153,-17481,4
0,Revolving loans,F,,N,0,72000,180000,9000,-7793,0
0,Cash loans,F,N,Y,1,,298512,17136,-12753,3
0,Cash loans,M,Y,Y,0,135000,85500,9108,-20276,-1000
0,Cash loans,F,N,N,0,112500,900000,26446.5,-14501,17
0,Cash loans,M,N,N,2,81000,265851,16393.5,-16120,10
0,Cash loans,M,Y,Y,0,,270000,18265.5,-12721,3
0,Cash loans,F,Y,Y,0,,474183,23193,-12032,6
0,Cash loans,F,N,Y,2,,900000,26316,-10382,8
0,Cash loans,F,Y,Y,1,,1125000,29808,-12061,4
0,Cash loans,M,,N,0,31500,112500,4369.5,-22167,-1000
0,Cash loans,M,Y,Y,1,360000,225000,21168,-10554,2
0,Cash loans,F,Y,Y,0,225000,313438.5,33754.5,-13436,7
0,Cash loans,M,,Y,1,,497520,53712,-10879,6
0,Revolving loans,F,N,Y,2,,180000,9000,-10939,5
0,Cash loans,F,N,Y,0,180000,594121.5,26167.5,-23247,-1000
0,Cash loans,F,N,Y,0,,704844,36117,-23301,9
0,Cash loans,F,N,Y,0,135000,239850,23494.5,-24795,-1000
0,Cash loans,F,N,Y,0,,1002870,42619.5,-21533,-1000
1,Cash loans,F,Y,Y,1,202500,196677,21312,-11708,6
0,Cash loans,F,N,Y,0,157500,704844,32661,-13482,8
0,Cash loans,M,N,Y,2,,1822500,50116.5,-14934,9
0,Cash loans,F,Y,Y,2,,497520,52371,-14053,4
0,Revolving loans,F,N,Y,0,157500,225000,11250,-20898,-1000
0,Cash loans,F,Y,Y,0,247500,986274,28966.5,-10424,6
0,Cash loans,F,N,Y,1,337500,1102171.5,43839,-19380,7
0,Cash loans,F,,N,0,,224136,26730,-9503,1
0,Cash loans,F,N,Y,0,135000,900000,38133,-21611,37
0,Cash loans,F,N,N,0,180000,582768,31176,-19765,5
0,Cash loans,F,N,N,0,112500,284256,30159,-9597,4
0,Cash loans,M,Y,Y,2,112500,358074,19552.5,-13108,3
0,Cash loans,F,Y,Y,0,238500,810378,26271,-20110,5
0,Cash loans,F,Y,Y,0,,508495.5,22527,-16981,5
1,Cash loans,F,N,N,0,87750,454500,14661,-14441,6
0,Cash loans,M,N,Y,0,247500,363190.5,41206.5,-10949,4
0,Cash loans,F,N,Y,0,33300,359685,15237,-20974,-1000
0,Cash loans,F,N,Y,0,180000,906228,38524.5,-15155,5
0,Cash loans,F,,Y,0,,172692,18729,-10116,0
1,Cash loans,M,N,Y,1,135000,640080,29970,-15997,22
0,Cash loans,M,,Y,0,,781920,43789.5,-14681,4
0,Cash loans,F,Y,Y,0,,900000,26446.5,-16274,15
1,Cash loans,F,N,Y,2,,1288350,37800,-15873,0
0,Cash loans,F,N,N,0,,754740,27859.5,-20793,-1000
1,Revolving loans,M,N,Y,0,90000,270000,13500,-18540,8
0,Cash loans,F,N,Y,1,112500,328405.5,21118.5,-14321,16
0,Cash loans,F,Y,Y,0,103500,1288350,37800,-18100,2
0,Cash loans,F,,Y,2,,1546020,42642,-13654,10
0,Cash loans,F,Y,Y,0,157500,825588,82620,-9896,8
0,Cash loans,M,,Y,0,202500,545040,19705.5,-22521,-1000
0,Cash loans,M,N,Y,1,247500,526491,32337,-9436,0
0,Cash loans,M,Y,Y,0,225000,656811,21703.5,-17907,24
0,Cash loans,M,Y,Y,0,355500,1436850,42142.5,-17321,2
0,Cash loans,F,N,Y,1,225000,1198548,50782.5,-11314,2
0,Cash loans,M,N,Y,0,72000,808650,26217,-21969,-1000
0,Cash loans,M,,Y,0,,1078200,31653,-18427,-1000
0,Cash loans,F,N,N,0,108000,450000,12505.5,-20509,3
0,Cash loans,M,,Y,0,,269550,13095,-23607,-1000
0,Cash loans,F,N,Y,0,135000,284256,28242,-14132,2
0,Cash loans,F,Y,N,3,,450000,21888,-10937,9
0,Cash loans,M,Y,Y,0,112500,1436850,42142.5,-23245,-1000
0,Cash loans,F,N,N,0,90000,450000,21888,-11368,3
0,Cash loans,F,,N,0,,755190,38556,-17295,4
0,Cash loans,F,N,N,1,,450000,16807.5,-12889,8
0,Revolving loans,M,,Y,0,202500,180000,9000,-10830,1
0,Cash loans,M,Y,Y,0,,119925,11988,-24177,-1000
0,Cash loans,F,,Y,0,99000,1125000,33025.5,-23636,-1000
0,Cash loans,F,N,Y,0,112500,454500,18153,-21410,24
0,Cash loans,M,Y,Y,0,90000,545040,25537.5,-14485,1
0,Cash loans,M,Y,Y,0,,422451,19822.5,-10691,4
0,Cash loans,M,Y,N,3,121500,592407,16290,-13227,4
0,Revolving loans,F,,Y,0,,337500,16875,-19264,1
0,Cash loans,F,N,N,0,135000,545040,26640,-16003,16
0,Cash loans,F,,Y,1,,799299,40941,-11900,2
0,Cash loans,F,,Y,2,180000,364230,26032.5,-10674,2
0,Cash loans,M,Y,Y,0,166500,1350000,37125,-21522,9
0,Cash loans,M,Y,Y,1,180000,545040,39789,-9313,3
0,Cash loans,F,N,Y,0,,651600,20938.5,-23783,-1000
0,Cash loans,F,N,N,1,,325908,13936.5,-15575,0
0,Cash loans,F,N,Y,0,,1100709,46764,-23783,-1000
0,Cash loans,F,N,N,3,112500,654498,25056,-13843,3
0,Cash loans,M,,Y,0,234000,450000,50895,-17340,3
0,Cash loans,M,,N,0,153000,675000,31410,-8141,0
0,Cash loans,F,N,Y,0,,229500,11290.5,-15991,3
0,Cash loans,F,N,Y,0,,536917.5,27544.5,-17327,-1000
1,Cash loans,F,N,Y,2,,254700,20119.5,-10971,4
1,Cash loans,M,N,N,0,360000,790830,62613,-9698,1
0,Cash loans,F,N,Y,0,166500,1035832.5,30285,-21067,-1000
0,Cash loans,M,Y,Y,0,,225000,12694.5,-22725,-1000
0,Cash loans,M,N,Y,1,90000,760225.5,32337,-10444,3
0,Cash loans,F,,N,0,67500,490495.5,30006,-15161,5
1,Cash loans,M,Y,Y,0,,728460,57685.5,-16029,6
0,Cash loans,F,,Y,0,202500,760225.5,30280.5,-15810,12
0,Cash loans,F,N,Y,0,112500,450000,20979,-17329,2
0,Cash loans,F,Y,Y,0,90000,127350,12532.5,-22406,-1000
0,Cash loans,F,N,N,0,157500,101880,10206,-18633,6
0,Cash loans,F,N,N,0,270000,1288350,41562,-17979,12
0,Cash loans,F,N,Y,0,135000,1002870,42619.5,-21937,-1000
0,Cash loans,F,Y,Y,1,126000,1165500,37728,-14226,8
0,Cash loans,M,N,N,0,135000,566055,15696,-19656,8
0,Cash loans,F,N,Y,1,67500,787500,23026.5,-16570,0
0,Cash loans,F,,Y,1,202500,450000,21649.5,-13184,7
1,Cash loans,F,Y,Y,0,,254700,30357,-15809,3
0,Cash loans,F,N,Y,1,67500,67500,5332.5,-8214,3
0,Cash loans,M,,N,0,157500,1093500,35275.5,-11770,3
0,Revolving loans,F,,Y,1,180000,540000,27000,-11788,0
0,Cash loans,F,,N,0,,180000,8752.5,-8334,1
0,Cash loans,M,Y,Y,0,135000,509400,40243.5,-16859,4
0,Cash loans,F,N,Y,0,90000,314100,14683.5,-17789,4
0,Cash loans,F,N,Y,0,247500,1724688,52420.5,-12265,7
0,Cash loans,F,N,Y,0,157500,675000,22437,-19862,-1000
0,Cash loans,F,N,Y,0,157500,562491,23962.5,-19134,3
0,Cash loans,M,Y,Y,1,112500,127350,13500,-16168,0
0,Cash loans,F,Y,Y,0,,733500,37579.5,-21739,-1000
0,Cash loans,M,N,N,1,225000,1006920,38484,-10932,0
0,Cash loans,F,N,Y,0,112500,239850,23494.5,-24603,44
0,Cash loans,F,Y,Y,0,,360000,17509.5,-9834,2
0,Cash loans,F,N,Y,3,90000,808650,26217,-16215,12
0,Cash loans,M,N,Y,1,,1256400,36733.5,-13921,3
0,Cash loans,M,Y,N,3,157500,485640,38133,-12021,1
0,Cash loans,M,,N,0,135000,239850,22324.5,-24002,-1000
1,Cash loans,M,N,Y,1,157500,521280,27423,-11391,8
0,Cash loans,F,N,N,0,225000,1082214,31770,-17485,2
0,Cash loans,F,,Y,0,450000,2250000,91642.5,-21764,-1000
0,Cash loans,F,,Y,0,,1046142,33876,-13969,0
0,Cash loans,F,,N,0,,1129500,37327.5,-16136,3
0,Cash loans,M,,Y,0,270000,225000,16002,-12091,2
0,Cash loans,M,N,N,0,202500,1724220,50544,-15199,0
0,Cash loans,F,N,Y,0,112500,143910,15246,-21871,-1000
0,Cash loans,F,,N,0,83250,781920,23836.5,-23875,-1000
0,Cash loans,F,,Y,0,49500,225000,12694.5,-24813,-1000
0,Cash loans,M,N,N,0,225000,450000,21888,-9096,2
0,Cash loans,F,N,Y,0,58500,247275,17338.5,-24111,-1000
0,Cash loans,F,,N,0,67500,481176,23278.5,-19671,-1000
